12, 201001, District 1 Marketplace, 73d
12.36, 201005, Marketplace Feli 6, 73d
11.83, 201734, Marketplace Feli 6, 73d
11.83, 154683, Marketplace lon 2, 73d
11.83, 50634, Marketplace lon 5, 73d
11.83, 201734, Marketplace Jago 1, 73d
12.06, 178414, Marketplace Jago 1, 73d
12, 201001, Marketplace Jago 1, 73d
11.83, 201734, Marketplace Jago 2, 73d
12, 201001, Marketplace Jago 2, 73d
12.36, 150634, Marketplace Jago 2, 73d
12.06, 201733, Marketplace Jago 2, 73d
12.06, 57420, Marketplace Jago 3, 73d
11.83, 201734, Marketplace Jago 3, 73d
12, 201001, Marketplace Jago 3, 73d
11.83, 201734, Marketplace Jago 4, 73d
12, 201001, Marketplace Jago 4, 73d
12.06, 201733, Marketplace Jago 4, 73d
12.50, 110186, Marketplace Jago 4, 73d
12.36, 201005, Marketplace Jago 4, 73d
12, 201001, Marketplace Jago 5, 73d
12.36, 14725, Marketplace Jago 5, 73d
11.83, 201734, Marketplace Jago 5, 73d
12.06, 201733, Marketplace Jago 5, 73d
12.36, 201005, Marketplace Jago 6, 73d
12.06, 201733, Marketplace Jago 6, 73d
12, 201001, Marketplace Jago 6, 73d
12.50, 136341, Marketplace Jago 6, 73d
11.83, 201734, Marketplace Jago 6, 73d
12, 201001, Marketplace Lacobus 1, 73d
11.83, 201734, Marketplace Lacobus 1, 73d
12.50, 185837, Marketplace Lacobus 1, 73d
12.06, 201733, Marketplace Lacobus 1, 73d
12.36, 201005, Marketplace Lacobus 1, 73d
12, 201001, Marketplace Lacobus 2, 73d
11.83, 201734, Marketplace Lacobus 2, 73d
12.06, 201733, Marketplace Lacobus 2, 73d
12.36, 201005, Marketplace Lacobus 2, 73d
12.50, 39087, Marketplace Lacobus 2, 73d
11.83, 201734, Marketplace Lacobus 3, 73d
12.06, 201733, Marketplace Lacobus 3, 73d
12, 201001, Marketplace Lacobus 3, 73d
12.50, 107554, Marketplace Lacobus 3, 73d
12.36, 201005, Marketplace Lacobus 3, 73d
12.06, 71632, Marketplace Lacobus 4, 73d
12, 201001, Marketplace Lacobus 4, 73d
11.83, 201734, Marketplace Lacobus 4, 73d
12.06, 122820, Marketplace Madis 1, 73d
11.83, 199404, Marketplace Madis 1, 73d
12, 129837, Marketplace Madis 1, 73d
10, 300000, Marketplace Madis 1, 6d
0.01, 50000, Marketplace Madis 1 88, d
10, 150000, Marketplace Madis 2, 29d
10.10, 125000, Marketplace Madis 2, 29d
10, 200000, Marketplace Madis 2, 6d
12, 16666, Marketplace Madis 3, 2d
10, 300000, Marketplace Madis 3, 6d
5, 47576, Marketplace Madis 3, 23d
5, 62516, Marketplace Madis 4 86, d
12.11, 58913, Marketplace Madis 4, 29d
10, 300000, Marketplace Madis 4, 6d
12.10, 169347, Marketplace Madis 4 88, d
10, 231011, Marketplace Madis 5, 6d
8.20, 100000, Marketplace Madis 5, 89d
8.10, 15083, Marketplace Madis 5, 23d
10, 300000, Marketplace Madis 6, 6d
8, 70349, Marketplace Madis 6, 25d
15, 36128, Marketplace Madis 6, 7d
11.83, 201734, Marketplace Sicari 1, 73d
12.50, 45042, Marketplace Sicari 1, 73d
12, 201001, Marketplace Sicari 1, 73d
12.36, 201005, Marketplace Sicari 1, 73d
12.06, 201733, Marketplace Sicari 1, 73d
11.83, 201734, Marketplace Sicari 3, 73d
12, 201001, Marketplace Sicari 3, 73d
12.06, 201733, Marketplace Sicari 3, 73d
12.36, 201005, Marketplace Sicari 3, 73d
12.50, 200652, Marketplace Sicari 3, 73d
11.83, 201734, Marketplace Sicari 4, 73d
12.36, 119712, Marketplace Sicari 4, 73d
12, 201001, Marketplace Sicari 4, 73d
12.06, 201733, Marketplace Sicari 4, 73d
12, 201001, Marketplace Sicari 5, 73d
12.06, 201733, Marketplace Sicari 5, 73d
12.36, 101005, Marketplace Sicari 5, 73d
11.83, 201734, Marketplace Sicari 5, 73d
12.06, 201733, Marketplace Sicari 6, 73d
12.50, 198768, Marketplace Sicari 6, 73d
12.36, 201005, Marketplace Sicari 6, 73d
12, 201001, Marketplace Sicari 6, 73d
11.83, 201734, Marketplace Sicari 6, 73d
12.36, 201005, Marketplace Sinnen 1, 73d
11.83, 201734, Marketplace Sinnen 1, 73d
12, 201001, Marketplace Sinnen 1, 73d
12.06, 201733, Marketplace Sinnen 1, 73d
12, 201001, Marketplace Sinnen 2, 73d
12.36, 201005, Marketplace Sinnen 2, 73d
11.83, 201734, Marketplace Sinnen 2, 73d
12.06, 201733, Marketplace Sinnen 2, 73d
12.50, 198270, Marketplace Sinnen 2, 73d
12.06, 66614, Marketplace Sinnen 3, 73d
11.83, 201734, Marketplace Sinnen 3, 73d
12, 201001, Marketplace Sinnen 3, 73d
11.83, 201734, Marketplace Sinnen 4, 73d
12.06, 98844, Marketplace Sinnen 4, 73d
12, 201001, Marketplace Sinnen 4, 73d
12.50, 198950, Marketplace Sinnen 5, 73d
12.36, 201005, Marketplace Sinnen 5, 73d
12.06, 201733, Marketplace Sinnen 5, 73d
11.83, 201734, Marketplace Sinnen 5, 73d
12, 201001, Marketplace Sinnen 5, 73d
12, 201001, Marketplace Sinnen 6, 73d
12.50, 49649, Marketplace Sinnen 6, 73d
12.36, 201005, Marketplace Sinnen 6, 73d
12.36, 201005, Marketplace Sinnen 6, 73d
12.50, 49649, Marketplace Sinnen 6, 73d
12.36, 201005, Marketplace Symeon 1, 73d
11.83, 201734, Marketplace Symeon 1, 73d
12, 201001, Marketplace Symeon 1, 73d
12.50, 183757, Marketplace Symeon 1, 73d
12.06, 201733, Marketplace Symeon 1, 73d
12.50, 100544, Marketplace Symeon 2, 73d
12, 201001, Marketplace Symeon 2, 73d
11.83, 201734, Marketplace Symeon 2, 73d
12.06, 201733, Marketplace Symeon 2, 73d
12.36, 201005, Marketplace Symeon 2, 73d
12.36, 201005, Marketplace Symeon 3, 73d
12, 201001, Marketplace Symeon 3, 73d
12.06, 201733, Marketplace Symeon 3, 73d
11.83, 201734, Marketplace Symeon 3, 73d
12.50, 25659, Marketplace Symeon 4, 73d
11.83, 201734, Marketplace Symeon 4, 73d
12.36, 201005, Marketplace Symeon 4, 73d
12.06, 201733, Marketplace Symeon 4, 73d
12, 201001, Marketplace Symeon 4, 73d
12.36, 201005, Marketplace Symeon 5, 73d
12, 201001, Marketplace Symeon 5, 73d
12.50, 94403, Marketplace Symeon 5, 73d
11.83, 201734, Marketplace Symeon 5, 73d
12.06, 201733, Marketplace Symeon 5, 73d
12.36, 201005, Marketplace Symeon 6, 73d
12.50, 196389, Marketplace Symeon 6, 73d
12, 201001, Marketplace Symeon 6, 73d
11.83, 201734, Marketplace Symeon 6, 73d
12.06, 201733, Marketplace Symeon 6, 73d
12.06, 201733, Marketplace Talemai 1, 73d
11.83, 201734, Marketplace Talemai 1, 73d
12, 201001, Marketplace Talemai 1, 73d
12.36, 141546, Marketplace Talemai 1, 73d
12.06, 181375, Marketplace Talemai 2, 73d
11.83, 201734, Marketplace Talemai 2, 73d
12.50, 18838, Marketplace Talemai 2, 73d
12, 201001, Marketplace Talemai 2, 73d
12.36, 201005, Marketplace Talemai 2, 73d
11.83, 201734, Marketplace Talemai 3, 73d
12.06, 201733, Marketplace Talemai 3, 73d
12.50, 154113, Marketplace Talemai 3, 73d
12, 201001, Marketplace Talemai 3, 73d
12.36, 201005, Marketplace Talemai 3, 73d
12, 201001, Marketplace Talemai 4, 73d
11.83, 201734, Marketplace Talemai 4, 73d
12.36, 84896, Marketplace Talemai 4, 73d
12.06, 201733, Marketplace Talemai 4, 73d
11.83, 201734, Marketplace Talemai 5, 73d
12, 92576, Marketplace Talemai 5, 73d
12, 49867, Marketplace Teoma 1, 73d
13.11, 174117, Marketplace Teoma 1, 6d
13.10, 16497, Marketplace Teoma 1, 5d
11.83, 201734, Marketplace Teoma 1, 73d
12.06, 201733, Marketplace Teoma 2, 73d
12.50, 144377, Marketplace Teoma 2, 73d
11.83, 201734, Marketplace Teoma 2, 73d
12, 201001, Marketplace Teoma 2, 73d
12.36, 201005, Marketplace Teoma 2, 73d
12, 201001, Marketplace Teoma 3, 73d
11.83, 201734, Marketplace Teoma 3, 73d
12.06, 80449, Marketplace Teoma 3, 73d
12.36, 201005, Marketplace Teoma 4, 73d
12.50, 181786, Marketplace Teoma 4, 73d
11.83, 201734, Marketplace Teoma 4, 73d
12.50, 181786, Marketplace Teoma 4, 73d
12.06, 201733, Marketplace Teoma 4, 73d
11.83, 201734, Marketplace Teoma 5, 73d
0, 10000000, Marketplace Teoma 5, 69d
12.36, 201005, Marketplace Teoma 5, 73d
12.06, 201733, Marketplace Teoma 5, 73d
12.50, 177084, Marketplace Teoma 5, 73d
12, 201001, Marketplace Teoma 5, 73d
12.06, 147119, Marketplace Teoma 6, 73d
12, 201001, Marketplace Teoma 6, 73d
11.83, 201734, Marketplace Teoma 6, 73d
11.83, 61314, Marketplace Thades 1, 73d
11.83, 201734, Marketplace Thades 2, 73d
12, 201001, Marketplace Thades 2, 73d
12.06, 28172, Marketplace Thades 2, 73d
12, 201001, Marketplace Thades 3, 73d
12.06, 40462, Marketplace Thades 3, 73d
11.83, 201734, Marketplace Thades 3, 73d
12.36, 59691, Marketplace Thades 4, 73d
11.83, 201734, Marketplace Thades 4, 73d
12, 201001, Marketplace Thades 4, 73d
13, 9914, Marketplace Thades 4, 29d
12.06, 201733, Marketplace Thades 4, 73d
11.83, 201734, Marketplace Thades 5, 73d
12.06, 178238, Marketplace Thades 5, 73d
12, 201001, Marketplace Thades 5, 73d
12.36, 166776, Marketplace Thades 6, 73d
12, 201001, Marketplace Thades 6, 73d
11.83, 201734, Marketplace Thades 6, 73d
12.06, 201733, Marketplace Thades 6, 73d
13, 98185, Sanctuary 1 Marketplace, 3d
12.36, 129422, Sanctuary 1 Marketplace, 73d
12.06, 201733, Sanctuary 1 Marketplace, 73d
12, 201001, Sanctuary 1 Marketplace, 73d
11.83, 201734, Sanctuary 1 Marketplace, 73d
13.02, 1500, Sanctuary 1 Marketplace, 16h
13.03, 10910, Sanctuary 1 Marketplace, 17h
12.06, 201733, Sanctuary 10 Marketplace, 73d
12, 199485, Sanctuary 10 Marketplace, 73d
12.63, 20000, Sanctuary 10 Marketplace, 20h
13, 9700, Sanctuary 10 Marketplace, 90d
12.42, 4344, Sanctuary 10 Marketplace, 27h
12.62, 1400, Sanctuary 10 Marketplace, 3d
0.01, 500000, Sanctuary 10 Marketplace, 66d
12.61, 33423, Sanctuary 10 Marketplace, 26d
12.58, 10000, Sanctuary 10 Marketplace, 89d
12.64, 10852, Sanctuary 10 Marketplace, 35h
11.83, 201734, Sanctuary 10 Marketplace, 73d
12.36, 120321, Sanctuary 10 Marketplace, 73d
14.05, 12571, Sanctuary 2 Marketplace, 20h
14, 358370, Sanctuary 2 Marketplace, 90d
12.36, 91508, Sanctuary 2 Marketplace, 73d
12, 201001, Sanctuary 2 Marketplace, 73d
12.06, 201733, Sanctuary 2 Marketplace, 73d
10, 500000, Sanctuary 2 Marketplace, 21d
11.83, 201734, Sanctuary 2 Marketplace, 73d
13, 9360, Sanctuary 2 Marketplace, 89d
12, 201001, Sanctuary 3 Marketplace, 73d
13.51, 4660, Sanctuary 3 Marketplace, 17h
0.01, 50000, Sanctuary 3 Marketplace, 66d
13, 2000, Sanctuary 3 Marketplace, 2d
0.01, 10000, Sanctuary 3 Marketplace, 69d
13.50, 2603, Sanctuary 3 Marketplace, 29d
12.36, 98000, Sanctuary 3 Marketplace, 73d
12.06, 201733, Sanctuary 3 Marketplace, 73d
11.83, 201734, Sanctuary 3 Marketplace, 73d
0.30, 100000, Sanctuary 4 Marketplace, 65d
15, 1706, Sanctuary 4 Marketplace, 6d
13.51, 12307, Sanctuary 4 Marketplace, 20h
13.01, 68454, Sanctuary 4 Marketplace, 2d
11.83, 200854, Sanctuary 4 Marketplace, 73d
12, 201001, Sanctuary 4 Marketplace, 73d
12.36, 179234, Sanctuary 4 Marketplace, 73d
12.06, 201733, Sanctuary 4 Marketplace, 73d
13, 1653, Sanctuary 4 Marketplace, 26d
5, 5000, Sanctuary 4 Marketplace, 4d
13, 10000, Sanctuary 5 Marketplace, 7d
12, 201001, Sanctuary 5 Marketplace, 73d
13.10, 17760, Sanctuary 5 Marketplace, 2d
12.51, 100000, Sanctuary 5 Marketplace, 89d
11.83, 201734, Sanctuary 5 Marketplace, 73d
0.01, 20000, Sanctuary 5 Marketplace, 90d
12.70, 3800, Sanctuary 5 Marketplace, 90d
14, 9105, Sanctuary 5 Marketplace, 18h
20, 7047, Sanctuary 5 Marketplace, 7d
20, 7047, Sanctuary 5 Marketplace, 7d
12.06, 201733, Sanctuary 5 Marketplace, 73d
12.50, 106872, Sanctuary 5 Marketplace, 73d
12.36, 201005, Sanctuary 5 Marketplace, 73d
13.15, 43636, Sanctuary 5 Marketplace, 2d
13.11, 8368, Sanctuary 5 Marketplace, 43h
12.36, 40716, Sanctuary 6 Marketplace, 73d
5, 10000, Sanctuary 6 Marketplace, 7d
13.01, 9836, Sanctuary 6 Marketplace, 17h
11.83, 201734, Sanctuary 6 Marketplace, 73d
12, 201001, Sanctuary 6 Marketplace, 73d
13, 2000, Sanctuary 6 Marketplace, 2d
12.06, 201733, Sanctuary 6 Marketplace, 73d
12.31, 19375, Sanctuary 7 Marketplace, 17h
12.06, 187388, Sanctuary 7 Marketplace, 73d
12.07, 18997, Sanctuary 7 Marketplace, 5d
12.08, 3388, Sanctuary 7 Marketplace, 5d
12, 201001, Sanctuary 7 Marketplace, 73d
13, 923, Sanctuary 7 Marketplace, 29d
11.83, 201734, Sanctuary 7 Marketplace, 73d
12.32, 10000, Sanctuary 7 Marketplace, 20h
12.07, 6208, Sanctuary 8 Marketplace, 3h
12, 201001, Sanctuary 8 Marketplace, 73d
12.06, 101436, Sanctuary 8 Marketplace, 73d
11.83, 201734, Sanctuary 8 Marketplace, 73d
13.12, 48200, Sanctuary 9 Marketplace, 7d
0.01, 100000, Sanctuary 9 Marketplace, 63d
13.13, 19176, Sanctuary 9 Marketplace, 20h
13.10, 8555, Sanctuary 9 Marketplace, 2d
11.83, 201734, Sanctuary 9 Marketplace, 73d
12.36, 138777, Sanctuary 9 Marketplace, 73d
13, 20000, Sanctuary 9 Marketplace, 2d
12.06, 201173, Sanctuary 9 Marketplace, 73d
5, 50000, Sanctuary 9 Marketplace, 25d
13, 4083, Sanctuary 9 Marketplace, 35h
13.13, 19176, Sanctuary 9 Marketplace, 20h
13.10, 8555, Sanctuary 9 Marketplace, 2d
